------------------------------------------------------------
Server listening on UDP port 23953
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  1] local 10.0.0.7 port 23953 connected with 10.0.0.10 port 40992
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  1] 1146.0000-1147.0000 sec  33.0 KBytes   270 Kbits/sec  53.971 ms 4/27 (15%)
[  1] 1146.0000-1147.0000 sec  5 datagrams received out-of-order
[  1] 1147.0000-1148.0000 sec  37.3 KBytes   306 Kbits/sec  48.803 ms 0/22 (0%)
[  1] 1147.0000-1148.0000 sec  5 datagrams received out-of-order
[  1] 1148.0000-1149.0000 sec  28.7 KBytes   235 Kbits/sec  20.738 ms 0/20 (0%)
[  1] 1149.0000-1150.0000 sec  24.4 KBytes   200 Kbits/sec  14.756 ms 0/17 (0%)
[  1] 1149.0000-1150.0000 sec  1 datagrams received out-of-order
[  1] 1150.0000-1151.0000 sec  34.5 KBytes   282 Kbits/sec  11.649 ms 0/24 (0%)
[  1] 1151.0000-1152.0000 sec  30.1 KBytes   247 Kbits/sec  29.283 ms 0/21 (0%)
[  1] 1151.0000-1152.0000 sec  3 datagrams received out-of-order
[  1] 1152.0000-1153.0000 sec  33.0 KBytes   270 Kbits/sec  19.278 ms 0/23 (0%)
[  1] 1152.0000-1153.0000 sec  1 datagrams received out-of-order
[  1] 1153.0000-1154.0000 sec  33.0 KBytes   270 Kbits/sec  14.854 ms 0/23 (0%)
[  1] 1154.0000-1155.0000 sec  24.4 KBytes   200 Kbits/sec  21.692 ms 0/17 (0%)
[  1] 1155.0000-1156.0000 sec  24.4 KBytes   200 Kbits/sec  26.323 ms 0/17 (0%)
[  1] 1155.0000-1156.0000 sec  3 datagrams received out-of-order
[  1] 1156.0000-1157.0000 sec  40.2 KBytes   329 Kbits/sec  13.831 ms 0/28 (0%)
[  1] 1157.0000-1158.0000 sec  21.5 KBytes   176 Kbits/sec  15.977 ms 0/15 (0%)
[  1] 1157.0000-1158.0000 sec  1 datagrams received out-of-order
[  1] 1158.0000-1159.0000 sec  23.0 KBytes   188 Kbits/sec  85.001 ms 4/20 (20%)
[  1] 1158.0000-1159.0000 sec  6 datagrams received out-of-order
[  1] 1159.0000-1160.0000 sec  28.7 KBytes   235 Kbits/sec  83.063 ms 0/16 (0%)
[  1] 1159.0000-1160.0000 sec  11 datagrams received out-of-order
[  1] 1160.0000-1161.0000 sec  30.1 KBytes   247 Kbits/sec  26.012 ms 0/21 (0%)
[  1] 1161.0000-1162.0000 sec  30.1 KBytes   247 Kbits/sec  19.680 ms 0/21 (0%)
[  1] 1161.0000-1162.0000 sec  1 datagrams received out-of-order
[  1] 1162.0000-1163.0000 sec  28.7 KBytes   235 Kbits/sec  15.843 ms 0/20 (0%)
[  1] 1163.0000-1164.0000 sec  30.1 KBytes   247 Kbits/sec   7.945 ms 0/21 (0%)
[  1] 1164.0000-1165.0000 sec  27.3 KBytes   223 Kbits/sec  10.114 ms 1/20 (5%)
[  1] 1165.0000-1166.0000 sec  31.6 KBytes   259 Kbits/sec  23.113 ms 0/21 (0%)
[  1] 1165.0000-1166.0000 sec  1 datagrams received out-of-order
[  1] 1166.0000-1167.0000 sec  27.3 KBytes   223 Kbits/sec  28.969 ms 0/19 (0%)
[  1] 1167.0000-1168.0000 sec  21.5 KBytes   176 Kbits/sec  56.326 ms 0/15 (0%)
[  1] 1167.0000-1168.0000 sec  2 datagrams received out-of-order
[  1] 1168.0000-1169.0000 sec  40.2 KBytes   329 Kbits/sec  21.640 ms 0/28 (0%)
[  1] 1168.0000-1169.0000 sec  3 datagrams received out-of-order
[  1] 1169.0000-1170.0000 sec  27.3 KBytes   223 Kbits/sec  38.098 ms 1/20 (5%)
[  1] 1169.0000-1170.0000 sec  2 datagrams received out-of-order
[  1] 1170.0000-1171.0000 sec  28.7 KBytes   235 Kbits/sec  28.815 ms 0/19 (0%)
[  1] 1170.0000-1171.0000 sec  1 datagrams received out-of-order
[  1] 1171.0000-1172.0000 sec  31.6 KBytes   259 Kbits/sec  49.206 ms 0/22 (0%)
[  1] 1171.0000-1172.0000 sec  4 datagrams received out-of-order
[  1] 1172.0000-1173.0000 sec  30.1 KBytes   247 Kbits/sec  22.593 ms 0/21 (0%)
[  1] 1173.0000-1174.0000 sec  28.7 KBytes   235 Kbits/sec  11.267 ms 0/20 (0%)
[  1] 1174.0000-1175.0000 sec  14.4 KBytes   118 Kbits/sec  24.250 ms 0/10 (0%)
[  1] 1174.0000-1175.0000 sec  1 datagrams received out-of-order
[  1] 1175.0000-1176.0000 sec  34.5 KBytes   282 Kbits/sec  19.441 ms 0/24 (0%)
[  1] 1175.0000-1176.0000 sec  2 datagrams received out-of-order
[  1] 1176.0000-1177.0000 sec  33.0 KBytes   270 Kbits/sec  20.529 ms 0/23 (0%)
[  1] 1176.0000-1177.0000 sec  2 datagrams received out-of-order
[  1] 1177.0000-1178.0000 sec  35.9 KBytes   294 Kbits/sec  15.030 ms 0/25 (0%)
[  1] 1177.0000-1178.0000 sec  1 datagrams received out-of-order
[  1] 1178.0000-1179.0000 sec  21.5 KBytes   176 Kbits/sec  14.916 ms 0/15 (0%)
[  1] 1179.0000-1180.0000 sec  28.7 KBytes   235 Kbits/sec  17.236 ms 0/20 (0%)
[  1] 1180.0000-1181.0000 sec  20.1 KBytes   165 Kbits/sec  20.137 ms 0/14 (0%)
[  1] 1181.0000-1182.0000 sec  21.5 KBytes   176 Kbits/sec  20.850 ms 0/15 (0%)
[  1] 1181.0000-1182.0000 sec  1 datagrams received out-of-order
[  1] 1182.0000-1183.0000 sec  27.3 KBytes   223 Kbits/sec  22.802 ms 0/19 (0%)
[  1] 1182.0000-1183.0000 sec  1 datagrams received out-of-order
[  1] 1183.0000-1184.0000 sec  40.2 KBytes   329 Kbits/sec  16.260 ms 0/28 (0%)
[  1] 1184.0000-1185.0000 sec  18.7 KBytes   153 Kbits/sec  13.302 ms 0/13 (0%)
[  1] 1185.0000-1186.0000 sec  34.5 KBytes   282 Kbits/sec  13.568 ms 0/24 (0%)
[  1] 1186.0000-1187.0000 sec  15.8 KBytes   129 Kbits/sec  18.693 ms 0/11 (0%)
[  1] 1187.0000-1188.0000 sec  23.0 KBytes   188 Kbits/sec  45.985 ms 2/18 (11%)
[  1] 1187.0000-1188.0000 sec  5 datagrams received out-of-order
[  1] 1188.0000-1189.0000 sec  40.2 KBytes   329 Kbits/sec  69.042 ms 0/27 (0%)
[  1] 1188.0000-1189.0000 sec  6 datagrams received out-of-order
[  1] 1189.0000-1190.0000 sec  35.9 KBytes   294 Kbits/sec  18.247 ms 0/25 (0%)
[  1] 1190.0000-1191.0000 sec  27.3 KBytes   223 Kbits/sec  20.608 ms 0/19 (0%)
[  1] 1190.0000-1191.0000 sec  2 datagrams received out-of-order
[  1] 1191.0000-1192.0000 sec  41.6 KBytes   341 Kbits/sec  20.147 ms 0/29 (0%)
[  1] 1192.0000-1193.0000 sec  33.0 KBytes   270 Kbits/sec  14.478 ms 0/23 (0%)
[  1] 1193.0000-1194.0000 sec  24.4 KBytes   200 Kbits/sec  17.798 ms 0/17 (0%)
[  1] 1194.0000-1195.0000 sec  27.3 KBytes   223 Kbits/sec  15.661 ms 0/19 (0%)
[  1] 1195.0000-1196.0000 sec  23.0 KBytes   188 Kbits/sec  15.392 ms 0/16 (0%)
[  1] 1196.0000-1197.0000 sec  34.5 KBytes   282 Kbits/sec  98.420 ms 0/24 (0%)
[  1] 1196.0000-1197.0000 sec  8 datagrams received out-of-order
[  1] 1197.0000-1198.0000 sec  28.7 KBytes   235 Kbits/sec  36.351 ms 0/20 (0%)
[  1] 1198.0000-1199.0000 sec  34.5 KBytes   282 Kbits/sec  26.519 ms 0/24 (0%)
[  1] 1198.0000-1199.0000 sec  2 datagrams received out-of-order
[  1] 1199.0000-1200.0000 sec  25.8 KBytes   212 Kbits/sec  27.321 ms 0/18 (0%)
[  1] 1200.0000-1201.0000 sec  23.0 KBytes   188 Kbits/sec  25.197 ms 0/16 (0%)
[  1] 1200.0000-1201.0000 sec  1 datagrams received out-of-order
[  1] 1201.0000-1202.0000 sec  30.1 KBytes   247 Kbits/sec  14.179 ms 0/21 (0%)
[  1] 1202.0000-1203.0000 sec  23.0 KBytes   188 Kbits/sec  17.437 ms 1/17 (5.9%)
[  1] 1202.0000-1203.0000 sec  2 datagrams received out-of-order
[  1] 1203.0000-1204.0000 sec  48.8 KBytes   400 Kbits/sec  18.152 ms 0/33 (0%)
[  1] 1203.0000-1204.0000 sec  4 datagrams received out-of-order
[  1] 1204.0000-1205.0000 sec  28.7 KBytes   235 Kbits/sec  14.472 ms 0/20 (0%)
[  1] 1205.0000-1206.0000 sec  27.3 KBytes   223 Kbits/sec  13.161 ms 0/19 (0%)
[  1] 1206.0000-1207.0000 sec  28.7 KBytes   235 Kbits/sec  28.685 ms 0/20 (0%)
[  1] 1206.0000-1207.0000 sec  2 datagrams received out-of-order
[  1] 1207.0000-1208.0000 sec  38.8 KBytes   318 Kbits/sec  10.171 ms 0/27 (0%)
[  1] 1208.0000-1209.0000 sec  24.4 KBytes   200 Kbits/sec  16.908 ms 0/17 (0%)
[  1] 1209.0000-1210.0000 sec  14.4 KBytes   118 Kbits/sec  50.726 ms 2/12 (17%)
[  1] 1209.0000-1210.0000 sec  3 datagrams received out-of-order
[  1] 1210.0000-1211.0000 sec  51.7 KBytes   423 Kbits/sec  47.873 ms 0/34 (0%)
[  1] 1210.0000-1211.0000 sec  5 datagrams received out-of-order
[  1] 1211.0000-1212.0000 sec  31.6 KBytes   259 Kbits/sec  21.357 ms 0/22 (0%)
[  1] 1211.0000-1212.0000 sec  1 datagrams received out-of-order
[  1] 1212.0000-1213.0000 sec  27.3 KBytes   223 Kbits/sec  25.881 ms 0/19 (0%)
[  1] 1212.0000-1213.0000 sec  4 datagrams received out-of-order
[  1] 1213.0000-1214.0000 sec  25.8 KBytes   212 Kbits/sec  17.429 ms 0/18 (0%)
[  1] 1214.0000-1215.0000 sec  27.3 KBytes   223 Kbits/sec  39.641 ms 0/19 (0%)
[  1] 1214.0000-1215.0000 sec  4 datagrams received out-of-order
[  1] 1215.0000-1216.0000 sec  27.3 KBytes   223 Kbits/sec  29.126 ms 0/19 (0%)
[  1] 1215.0000-1216.0000 sec  2 datagrams received out-of-order
[  1] 1216.0000-1217.0000 sec  35.9 KBytes   294 Kbits/sec  18.740 ms 0/25 (0%)
[  1] 1216.0000-1217.0000 sec  1 datagrams received out-of-order
[  1] 1217.0000-1218.0000 sec  28.7 KBytes   235 Kbits/sec  15.148 ms 0/20 (0%)
[  1] 1218.0000-1219.0000 sec  15.8 KBytes   129 Kbits/sec  14.391 ms 0/11 (0%)
[  1] 1219.0000-1220.0000 sec  20.1 KBytes   165 Kbits/sec  13.757 ms 0/14 (0%)
[  1] 1220.0000-1221.0000 sec  27.3 KBytes   223 Kbits/sec  26.245 ms 0/19 (0%)
[  1] 1221.0000-1222.0000 sec  31.6 KBytes   259 Kbits/sec  20.153 ms 0/22 (0%)
[  1] 1222.0000-1223.0000 sec  37.3 KBytes   306 Kbits/sec  31.995 ms 0/26 (0%)
[  1] 1222.0000-1223.0000 sec  2 datagrams received out-of-order
[  1] 1223.0000-1224.0000 sec  28.7 KBytes   235 Kbits/sec  17.037 ms 0/20 (0%)
[  1] 1224.0000-1225.0000 sec  24.4 KBytes   200 Kbits/sec  12.622 ms 0/17 (0%)
[  1] 1225.0000-1226.0000 sec  35.9 KBytes   294 Kbits/sec  28.800 ms 0/25 (0%)
[  1] 1225.0000-1226.0000 sec  4 datagrams received out-of-order
[  1] 1226.0000-1227.0000 sec  25.8 KBytes   212 Kbits/sec  21.304 ms 1/19 (5.3%)
[  1] 1227.0000-1228.0000 sec  34.5 KBytes   282 Kbits/sec  30.630 ms 0/24 (0%)
[  1] 1227.0000-1228.0000 sec  3 datagrams received out-of-order
[  1] 1228.0000-1229.0000 sec  38.8 KBytes   318 Kbits/sec  26.186 ms 0/27 (0%)
[  1] 1228.0000-1229.0000 sec  4 datagrams received out-of-order
[  1] 1229.0000-1230.0000 sec  31.6 KBytes   259 Kbits/sec  16.743 ms 0/22 (0%)
[  1] 1230.0000-1231.0000 sec  30.1 KBytes   247 Kbits/sec  11.511 ms 0/21 (0%)
[  1] 1231.0000-1232.0000 sec  31.6 KBytes   259 Kbits/sec   8.957 ms 0/22 (0%)
[  1] 1232.0000-1233.0000 sec  34.5 KBytes   282 Kbits/sec   9.928 ms 0/24 (0%)
[  1] 1232.0000-1233.0000 sec  1 datagrams received out-of-order
[  1] 1233.0000-1234.0000 sec  34.5 KBytes   282 Kbits/sec  12.215 ms 0/24 (0%)
[  1] 1234.0000-1235.0000 sec  15.8 KBytes   129 Kbits/sec  12.708 ms 0/11 (0%)
[  1] 1235.0000-1236.0000 sec  47.4 KBytes   388 Kbits/sec   9.201 ms 0/33 (0%)
[  1] 1236.0000-1237.0000 sec  44.5 KBytes   365 Kbits/sec  10.206 ms 0/31 (0%)
[  1] 1237.0000-1238.0000 sec  30.1 KBytes   247 Kbits/sec  15.080 ms 0/21 (0%)
[  1] 1237.0000-1238.0000 sec  1 datagrams received out-of-order
[  1] 1238.0000-1239.0000 sec  35.9 KBytes   294 Kbits/sec  10.813 ms 0/25 (0%)
[  1] 1239.0000-1240.0000 sec  33.0 KBytes   270 Kbits/sec  16.141 ms 0/23 (0%)
[  1] 1239.0000-1240.0000 sec  1 datagrams received out-of-order
[  1] 1240.0000-1241.0000 sec  34.5 KBytes   282 Kbits/sec   8.015 ms 0/24 (0%)
[  1] 1241.0000-1242.0000 sec  37.3 KBytes   306 Kbits/sec  12.637 ms 0/26 (0%)
[  1] 1241.0000-1242.0000 sec  2 datagrams received out-of-order
[  1] 1242.0000-1243.0000 sec  33.0 KBytes   270 Kbits/sec  11.717 ms 0/23 (0%)
[  1] 1243.0000-1244.0000 sec  33.0 KBytes   270 Kbits/sec  23.647 ms 0/23 (0%)
[  1] 1243.0000-1244.0000 sec  3 datagrams received out-of-order
[  1] 1244.0000-1245.0000 sec  28.7 KBytes   235 Kbits/sec  13.493 ms 0/20 (0%)
[  1] 1245.0000-1246.0000 sec  21.5 KBytes   176 Kbits/sec  12.336 ms 0/15 (0%)
[  1] 1246.0000-1247.0000 sec  28.7 KBytes   235 Kbits/sec  45.347 ms 3/23 (13%)
[  1] 1246.0000-1247.0000 sec  3 datagrams received out-of-order
[  1] 1247.0000-1248.0000 sec  33.0 KBytes   270 Kbits/sec  56.695 ms 0/21 (0%)
[  1] 1247.0000-1248.0000 sec  3 datagrams received out-of-order
[  1] 1248.0000-1249.0000 sec  47.4 KBytes   388 Kbits/sec  17.354 ms 0/33 (0%)
[  1] 1248.0000-1249.0000 sec  1 datagrams received out-of-order
[  1] 1249.0000-1250.0000 sec  33.0 KBytes   270 Kbits/sec   9.558 ms 0/23 (0%)
[  1] 1250.0000-1251.0000 sec  10.0 KBytes  82.3 Kbits/sec  14.213 ms 0/7 (0%)
[  1] 1251.0000-1252.0000 sec  27.3 KBytes   223 Kbits/sec  14.904 ms 0/19 (0%)
[  1] 1252.0000-1253.0000 sec  25.8 KBytes   212 Kbits/sec  28.771 ms 0/18 (0%)
[  1] 1252.0000-1253.0000 sec  1 datagrams received out-of-order
[  1] 1253.0000-1254.0000 sec  31.6 KBytes   259 Kbits/sec  45.462 ms 1/23 (4.3%)
[  1] 1253.0000-1254.0000 sec  4 datagrams received out-of-order
[  1] 1254.0000-1255.0000 sec  30.1 KBytes   247 Kbits/sec  18.117 ms 0/21 (0%)
[  1] 1255.0000-1256.0000 sec  33.0 KBytes   270 Kbits/sec  13.780 ms 0/23 (0%)
[  1] 1255.0000-1256.0000 sec  2 datagrams received out-of-order
[  1] 1256.0000-1257.0000 sec  34.5 KBytes   282 Kbits/sec  71.614 ms 0/24 (0%)
[  1] 1256.0000-1257.0000 sec  7 datagrams received out-of-order
[  1] 1257.0000-1258.0000 sec  33.0 KBytes   270 Kbits/sec  39.669 ms 0/23 (0%)
[  1] 1257.0000-1258.0000 sec  3 datagrams received out-of-order
[  1] 1258.0000-1259.0000 sec  38.8 KBytes   318 Kbits/sec  12.633 ms 0/27 (0%)
[  1] 1258.0000-1259.0000 sec  1 datagrams received out-of-order
[  1] 1259.0000-1260.0000 sec  24.4 KBytes   200 Kbits/sec  17.370 ms 0/17 (0%)
[  1] 1260.0000-1261.0000 sec  21.5 KBytes   176 Kbits/sec  14.571 ms 0/15 (0%)
[  1] 1261.0000-1262.0000 sec  37.3 KBytes   306 Kbits/sec  24.770 ms 1/27 (3.7%)
[  1] 1261.0000-1262.0000 sec  2 datagrams received out-of-order
[  1] 1262.0000-1263.0000 sec  35.9 KBytes   294 Kbits/sec  23.199 ms 0/24 (0%)
[  1] 1262.0000-1263.0000 sec  4 datagrams received out-of-order
[  1] 1263.0000-1264.0000 sec  31.6 KBytes   259 Kbits/sec  13.359 ms 0/22 (0%)
[  1] 1264.0000-1265.0000 sec  25.8 KBytes   212 Kbits/sec  25.295 ms 0/18 (0%)
[  1] 1264.0000-1265.0000 sec  3 datagrams received out-of-order
[  1] 1265.0000-1266.0000 sec  30.1 KBytes   247 Kbits/sec  13.264 ms 0/21 (0%)
[  1] 1266.0000-1267.0000 sec  21.5 KBytes   176 Kbits/sec  15.803 ms 0/15 (0%)
[  1] 1266.0000-1267.0000 sec  1 datagrams received out-of-order
[  1] 1267.0000-1268.0000 sec  33.0 KBytes   270 Kbits/sec  11.646 ms 0/23 (0%)
[  1] 1267.0000-1268.0000 sec  1 datagrams received out-of-order
[  1] 1268.0000-1269.0000 sec  23.0 KBytes   188 Kbits/sec  43.429 ms 0/16 (0%)
[  1] 1268.0000-1269.0000 sec  5 datagrams received out-of-order
[  1] 1269.0000-1270.0000 sec  25.8 KBytes   212 Kbits/sec  24.927 ms 0/18 (0%)
[  1] 1269.0000-1270.0000 sec  1 datagrams received out-of-order
[  1] 1270.0000-1271.0000 sec  33.0 KBytes   270 Kbits/sec  27.435 ms 0/23 (0%)
[  1] 1270.0000-1271.0000 sec  2 datagrams received out-of-order
[  1] 1271.0000-1272.0000 sec  41.6 KBytes   341 Kbits/sec  12.527 ms 0/29 (0%)
[  1] 1271.0000-1272.0000 sec  1 datagrams received out-of-order
[  1] 1272.0000-1273.0000 sec  17.2 KBytes   141 Kbits/sec  11.748 ms 0/12 (0%)
[  1] 1273.0000-1274.0000 sec  27.3 KBytes   223 Kbits/sec  10.425 ms 0/19 (0%)
[  1] 1274.0000-1275.0000 sec  24.4 KBytes   200 Kbits/sec   8.034 ms 0/17 (0%)
[  1] 1275.0000-1276.0000 sec  21.5 KBytes   176 Kbits/sec  19.693 ms 0/15 (0%)
[  1] 1275.0000-1276.0000 sec  2 datagrams received out-of-order
[  1] 1276.0000-1277.0000 sec  30.1 KBytes   247 Kbits/sec  13.644 ms 0/21 (0%)
[  1] 1277.0000-1278.0000 sec  21.5 KBytes   176 Kbits/sec  23.041 ms 0/15 (0%)
[  1] 1278.0000-1279.0000 sec  25.8 KBytes   212 Kbits/sec  21.552 ms 1/19 (5.3%)
[  1] 1279.0000-1280.0000 sec  23.0 KBytes   188 Kbits/sec  26.007 ms 0/15 (0%)
[  1] 1279.0000-1280.0000 sec  2 datagrams received out-of-order
[  1] 1280.0000-1281.0000 sec  40.2 KBytes   329 Kbits/sec  10.375 ms 0/28 (0%)
[  1] 1280.0000-1281.0000 sec  1 datagrams received out-of-order
[  1] 1281.0000-1282.0000 sec  25.8 KBytes   212 Kbits/sec  13.952 ms 0/18 (0%)
[  1] 1282.0000-1283.0000 sec  30.1 KBytes   247 Kbits/sec  18.230 ms 0/21 (0%)
[  1] 1283.0000-1284.0000 sec  23.0 KBytes   188 Kbits/sec  48.249 ms 1/17 (5.9%)
[  1] 1283.0000-1284.0000 sec  2 datagrams received out-of-order
[  1] 1284.0000-1285.0000 sec  30.1 KBytes   247 Kbits/sec  66.924 ms 0/20 (0%)
[  1] 1284.0000-1285.0000 sec  9 datagrams received out-of-order
[  1] 1285.0000-1286.0000 sec  23.0 KBytes   188 Kbits/sec  34.305 ms 0/16 (0%)
[  1] 1285.0000-1286.0000 sec  1 datagrams received out-of-order
[  1] 1286.0000-1287.0000 sec  28.7 KBytes   235 Kbits/sec  30.716 ms 0/20 (0%)
[  1] 1286.0000-1287.0000 sec  1 datagrams received out-of-order
[  1] 1287.0000-1288.0000 sec  21.5 KBytes   176 Kbits/sec  80.464 ms 0/15 (0%)
[  1] 1287.0000-1288.0000 sec  6 datagrams received out-of-order
[  1] 1288.0000-1289.0000 sec  18.7 KBytes   153 Kbits/sec  114.965 ms 3/16 (19%)
[  1] 1288.0000-1289.0000 sec  4 datagrams received out-of-order
[  1] 1289.0000-1290.0000 sec  34.5 KBytes   282 Kbits/sec  53.482 ms 0/22 (0%)
[  1] 1289.0000-1290.0000 sec  5 datagrams received out-of-order
[  1] 1290.0000-1291.0000 sec  30.1 KBytes   247 Kbits/sec  19.450 ms 0/21 (0%)
[  1] 1291.0000-1292.0000 sec  23.0 KBytes   188 Kbits/sec  28.448 ms 0/16 (0%)
[  1] 1291.0000-1292.0000 sec  1 datagrams received out-of-order
[  1] 1292.0000-1293.0000 sec  27.3 KBytes   223 Kbits/sec  28.053 ms 0/19 (0%)
[  1] 1292.0000-1293.0000 sec  1 datagrams received out-of-order
[  1] 1293.0000-1294.0000 sec  20.1 KBytes   165 Kbits/sec  31.780 ms 0/14 (0%)
[  1] 1293.0000-1294.0000 sec  1 datagrams received out-of-order
[  1] 1294.0000-1295.0000 sec  20.1 KBytes   165 Kbits/sec  19.698 ms 0/14 (0%)
[  1] 1295.0000-1296.0000 sec  34.5 KBytes   282 Kbits/sec  23.189 ms 0/24 (0%)
[  1] 1295.0000-1296.0000 sec  3 datagrams received out-of-order
[  1] 1296.0000-1297.0000 sec  23.0 KBytes   188 Kbits/sec  21.964 ms 0/16 (0%)
[  1] 1296.0000-1297.0000 sec  1 datagrams received out-of-order
[  1] 1297.0000-1298.0000 sec  30.1 KBytes   247 Kbits/sec  13.282 ms 0/21 (0%)
[  1] 1297.0000-1298.0000 sec  2 datagrams received out-of-order
[  1] 1298.0000-1299.0000 sec  23.0 KBytes   188 Kbits/sec  23.982 ms 0/16 (0%)
[  1] 1298.0000-1299.0000 sec  1 datagrams received out-of-order
[  1] 1299.0000-1300.0000 sec  17.2 KBytes   141 Kbits/sec  40.440 ms 3/15 (20%)
[  1] 1299.0000-1300.0000 sec  1 datagrams received out-of-order
[  1] 1300.0000-1301.0000 sec  31.6 KBytes   259 Kbits/sec  94.022 ms 3/25 (12%)
[  1] 1300.0000-1301.0000 sec  6 datagrams received out-of-order
[  1] 1301.0000-1302.0000 sec  41.6 KBytes   341 Kbits/sec  135.529 ms 0/23 (0%)
[  1] 1301.0000-1302.0000 sec  11 datagrams received out-of-order
[  1] 1302.0000-1303.0000 sec  20.1 KBytes   165 Kbits/sec  88.924 ms 1/15 (6.7%)
[  1] 1302.0000-1303.0000 sec  3 datagrams received out-of-order
[  1] 1303.0000-1304.0000 sec  25.8 KBytes   212 Kbits/sec  39.757 ms 0/18 (0%)
[  1] 1303.0000-1304.0000 sec  1 datagrams received out-of-order
[  1] 1304.0000-1305.0000 sec  28.7 KBytes   235 Kbits/sec  29.683 ms 1/21 (4.8%)
[  1] 1304.0000-1305.0000 sec  2 datagrams received out-of-order
[  1] 1305.0000-1306.0000 sec  40.2 KBytes   329 Kbits/sec  169.392 ms 0/27 (0%)
[  1] 1305.0000-1306.0000 sec  12 datagrams received out-of-order
[  1] 1306.0000-1307.0000 sec  25.8 KBytes   212 Kbits/sec  90.848 ms 0/18 (0%)
[  1] 1306.0000-1307.0000 sec  4 datagrams received out-of-order
[  1] 1307.0000-1308.0000 sec  34.5 KBytes   282 Kbits/sec  44.881 ms 0/24 (0%)
[  1] 1307.0000-1308.0000 sec  3 datagrams received out-of-order
[  1] 1308.0000-1309.0000 sec  31.6 KBytes   259 Kbits/sec  19.165 ms 0/22 (0%)
[  1] 1309.0000-1310.0000 sec  18.7 KBytes   153 Kbits/sec  18.795 ms 0/13 (0%)
[  1] 1310.0000-1311.0000 sec  27.3 KBytes   223 Kbits/sec  23.108 ms 0/19 (0%)
[  1] 1311.0000-1312.0000 sec  15.8 KBytes   129 Kbits/sec  19.314 ms 0/11 (0%)
[  1] 1312.0000-1313.0000 sec  17.2 KBytes   141 Kbits/sec  51.907 ms 0/12 (0%)
[  1] 1312.0000-1313.0000 sec  2 datagrams received out-of-order
[  1] 1313.0000-1314.0000 sec  12.9 KBytes   106 Kbits/sec  59.939 ms 0/9 (0%)
[  1] 1313.0000-1314.0000 sec  1 datagrams received out-of-order
[  1] 1314.0000-1315.0000 sec  28.7 KBytes   235 Kbits/sec  22.630 ms 0/20 (0%)
[  1] 1315.0000-1316.0000 sec  24.4 KBytes   200 Kbits/sec  50.108 ms 0/17 (0%)
[  1] 1315.0000-1316.0000 sec  5 datagrams received out-of-order
[  1] 1316.0000-1317.0000 sec  20.1 KBytes   165 Kbits/sec  25.628 ms 0/14 (0%)
[  1] 1317.0000-1318.0000 sec  31.6 KBytes   259 Kbits/sec  17.595 ms 0/22 (0%)
[  1] 1317.0000-1318.0000 sec  1 datagrams received out-of-order
[  1] 1318.0000-1319.0000 sec  24.4 KBytes   200 Kbits/sec  12.650 ms 0/17 (0%)
[  1] 1319.0000-1320.0000 sec  25.8 KBytes   212 Kbits/sec  10.127 ms 0/18 (0%)
[  1] 1320.0000-1321.0000 sec  24.4 KBytes   200 Kbits/sec  16.646 ms 0/17 (0%)
[  1] 1320.0000-1321.0000 sec  2 datagrams received out-of-order
[  1] 1321.0000-1322.0000 sec  25.8 KBytes   212 Kbits/sec  27.894 ms 0/18 (0%)
[  1] 1321.0000-1322.0000 sec  3 datagrams received out-of-order
[  1] 1322.0000-1323.0000 sec  33.0 KBytes   270 Kbits/sec  18.218 ms 0/23 (0%)
[  1] 1323.0000-1324.0000 sec  25.8 KBytes   212 Kbits/sec  18.577 ms 0/18 (0%)
[  1] 1323.0000-1324.0000 sec  1 datagrams received out-of-order
[  1] 1324.0000-1325.0000 sec  20.1 KBytes   165 Kbits/sec  43.444 ms 0/14 (0%)
[  1] 1324.0000-1325.0000 sec  4 datagrams received out-of-order
[  1] 1325.0000-1326.0000 sec  31.6 KBytes   259 Kbits/sec  90.796 ms 0/22 (0%)
[  1] 1325.0000-1326.0000 sec  8 datagrams received out-of-order
[  1] 1326.0000-1327.0000 sec  34.5 KBytes   282 Kbits/sec  32.874 ms 0/24 (0%)
[  1] 1326.0000-1327.0000 sec  1 datagrams received out-of-order
[  1] 1327.0000-1328.0000 sec  23.0 KBytes   188 Kbits/sec  36.591 ms 0/16 (0%)
[  1] 1327.0000-1328.0000 sec  3 datagrams received out-of-order
[  1] 1328.0000-1329.0000 sec  35.9 KBytes   294 Kbits/sec  22.991 ms 1/26 (3.8%)
[  1] 1328.0000-1329.0000 sec  1 datagrams received out-of-order
[  1] 1329.0000-1330.0000 sec  24.4 KBytes   200 Kbits/sec  29.843 ms 0/16 (0%)
[  1] 1329.0000-1330.0000 sec  1 datagrams received out-of-order
[  1] 1330.0000-1331.0000 sec  28.7 KBytes   235 Kbits/sec  22.001 ms 0/20 (0%)
[  1] 1330.0000-1331.0000 sec  2 datagrams received out-of-order
[  1] 1331.0000-1332.0000 sec  28.7 KBytes   235 Kbits/sec  38.662 ms 0/20 (0%)
[  1] 1331.0000-1332.0000 sec  3 datagrams received out-of-order
[  1] 1332.0000-1333.0000 sec  31.6 KBytes   259 Kbits/sec  21.778 ms 0/22 (0%)
[  1] 1332.0000-1333.0000 sec  1 datagrams received out-of-order
